,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.5699077129364014,0.12270183563232422,0.7997211598063821,0.9117994855611808,2,{'n_estimators': 2},39,0.7860262008733625,0.9153278332609639,0.8548387096774193,0.9181034482758621,0.8031496062992126,0.9150214592274677,0.7763713080168777,0.9074394463667821,0.8068669527896997,0.9104220499569337,0.7553648068669528,0.9124783362218372,0.8305084745762712,0.907745865970409,0.7692307692307692,0.9117007394519356,0.7883817427385893,0.9056931768796176,0.8264462809917356,0.9140625,0.06419742414850009,0.05620674967634435,0.02919151225150081,0.003778732978003816
1,0.8677350997924804,0.24171967506408693,0.8534062493166138,0.9527329464830494,4,{'n_estimators': 4},38,0.8264462809917356,0.9506276150627615,0.8914728682170542,0.9512505298855448,0.8446215139442231,0.9551227773073666,0.8548387096774193,0.9587542087542088,0.8429752066115703,0.9558266722759781,0.8523206751054853,0.9503606279168434,0.8617886178861789,0.9557894736842105,0.8924302788844621,0.9575094657130837,0.7896995708154506,0.9462547608971645,0.8774703557312253,0.9458333333333333,0.14950959782656004,0.12766244968732385,0.029317324290299682,0.004307260722470579
2,0.9889531373977661,0.3663254499435425,0.8683402088458618,0.9668175390406427,6,{'n_estimators': 6},37,0.8455284552845529,0.9645390070921988,0.8906250000000001,0.96597510373444,0.8537549407114625,0.9688408807644371,0.8582995951417004,0.9692435577722361,0.8594377510040161,0.9660377358490567,0.8780487804878049,0.9632721202003339,0.8627450980392156,0.9636743215031315,0.9105058365758755,0.9667221297836939,0.834710743801653,0.9718605627887443,0.889763779527559,0.9680099709181553,0.20922097509426477,0.23398604773301415,0.022142111606993642,0.0025651875797723872
3,1.6193518400192262,0.41590175628662107,0.8794128407073037,0.9753038861073279,8,{'n_estimators': 8},35,0.8943089430894309,0.973399833748961,0.8941176470588236,0.9762202753441802,0.8661417322834646,0.975973487986744,0.8734693877551021,0.9712858926342072,0.8685258964143427,0.9738697635835754,0.8583333333333333,0.978369384359401,0.8906882591093117,0.9805060141020323,0.8941176470588236,0.9751861042183623,0.8524590163934426,0.974762101779065,0.9019607843137254,0.9734660033167497,0.2909982676700787,0.2972646907043337,0.016704546742738996,0.00251513740076537
4,1.7669211149215698,0.5413705348968506,0.8850999700580326,0.9774500122942322,10,{'n_estimators': 10},34,0.8780487804878049,0.9733333333333333,0.9176470588235294,0.9756701030927835,0.8853754940711462,0.9818031430934656,0.8816326530612245,0.9762401000416839,0.8617886178861788,0.9789169078131459,0.8571428571428572,0.9751655629139072,0.8674698795180722,0.9784589892294946,0.9069767441860466,0.9775933609958506,0.8724279835390947,0.9809602649006622,0.9224806201550387,0.9763583575279967,0.21080545114161478,0.13702860343834491,0.02189307955058882,0.002499028132635319
5,2.1730193853378297,0.543962025642395,0.8747377215937243,0.9794037256403071,12,{'n_estimators': 12},36,0.8699186991869919,0.9764365440264572,0.9062499999999999,0.9805544062887878,0.8774703557312253,0.9784589892294946,0.864,0.9759336099585062,0.8347107438016529,0.9842845326716294,0.8888888888888888,0.9777043765483072,0.8674698795180722,0.9792874896437448,0.8871595330739299,0.9798270893371758,0.8395061728395061,0.9789343246592318,0.9119999999999999,0.9826158940397351,0.19667003927146354,0.1904997120805139,0.024037423766634394,0.002459748722184446
6,2.800872826576233,0.6912566900253296,0.8916686691651041,0.9830385150217577,14,{'n_estimators': 14},31,0.8799999999999999,0.9821946169772257,0.9218749999999999,0.9809760132340777,0.8784313725490196,0.9850622406639005,0.8923076923076922,0.9821502698215027,0.8853754940711462,0.9851239669421489,0.8825910931174088,0.9814126394052044,0.8844621513944223,0.9867659222497933,0.9126984126984127,0.9834847233691165,0.8606557377049181,0.9822387443205287,0.9182879377431907,0.9809760132340777,0.5785950323088299,0.3286859420427997,0.018736797169937765,0.0018928633629649231
7,2.9420508623123167,0.6555895566940307,0.8863358224668199,0.9834090420372412,16,{'n_estimators': 16},33,0.8932806324110671,0.9814585908529048,0.9176470588235294,0.9818780889621088,0.8715953307392997,0.9884009942004972,0.8818897637795275,0.9846917666528754,0.8489795918367348,0.9826014913007456,0.880952380952381,0.9826589595375723,0.8695652173913043,0.980279375513558,0.9224806201550387,0.9813972715998347,0.8629032258064517,0.9871847871021083,0.9140625,0.9835390946502058,0.24805637863165605,0.320393738925134,0.023654789157481593,0.0024908433360639973
8,3.251928782463074,0.8351885080337524,0.8931959856006457,0.9853234587593326,18,{'n_estimators': 18},28,0.8951612903225806,0.9875621890547264,0.9182879377431906,0.9851116625310175,0.8803088803088803,0.9859038142620233,0.8941176470588236,0.9867768595041321,0.872,0.9875311720698254,0.8870967741935483,0.984297520661157,0.8862745098039215,0.9855670103092784,0.9147286821705426,0.9785831960461284,0.8699186991869919,0.9863579991732121,0.9140625,0.9855431639818256,0.36558962081343754,0.3971999888273338,0.01666016392399884,0.002450336860682159
9,3.695183539390564,0.9252004623413086,0.8976151260792615,0.9849635875012244,20,{'n_estimators': 20},21,0.8835341365461846,0.9846917666528754,0.9236641221374047,0.9855072463768115,0.8914728682170542,0.9851362510322048,0.8932806324110671,0.983904250928601,0.8709677419354839,0.9859387923904054,0.8943089430894309,0.9838642945800579,0.8844621513944223,0.9884297520661157,0.9374999999999999,0.9847422680412371,0.8780487804878049,0.9855431639818256,0.918918918918919,0.9818780889621088,0.3108541623730241,0.22407149598247228,0.020626544063119593,0.0016000130294490434
10,4.0443731307983395,1.0069266319274903,0.8988007347275165,0.9848754952633545,22,{'n_estimators': 22},19,0.8968253968253969,0.9826589595375722,0.9140624999999999,0.9846917666528754,0.8923076923076922,0.9834162520729685,0.8924302788844622,0.9851362510322048,0.8605577689243029,0.9855670103092783,0.8968253968253969,0.9839175257731959,0.890625,0.9855431639818256,0.9296875000000001,0.9847170590665013,0.889795918367347,0.9855550969872059,0.9249011857707509,0.9875518672199171,0.23408213765049593,0.25122477282715105,0.018891422305341462,0.0012897976037930413
11,4.4128399848937985,1.0277010440826415,0.8909936504438517,0.9865354292021932,24,{'n_estimators': 24},32,0.896,0.9855550969872059,0.9195402298850575,0.9867877786952932,0.8671875,0.9867659222497933,0.8780487804878049,0.9855431639818257,0.8715953307392997,0.9867768595041321,0.8861788617886179,0.9822534048699958,0.891566265060241,0.9888198757763974,0.9254901960784314,0.987205943045811,0.8524590163934426,0.9872164948453609,0.9218749999999999,0.9884297520661157,0.3857196576992642,0.3116303596946587,0.023669085933130427,0.0017371546934898186
12,4.854895091056823,1.099370503425598,0.8954716922584365,0.9879225691285012,26,{'n_estimators': 26},27,0.8941176470588236,0.9863805200165086,0.9147286821705426,0.9883913764510779,0.8784313725490196,0.9884009942004972,0.8984375000000001,0.9867439933719966,0.8793774319066148,0.9904682967260671,0.8924302788844621,0.9904761904761906,0.8818897637795275,0.987205943045811,0.9218749999999999,0.9880115750310047,0.8780487804878049,0.985962014863749,0.9153846153846154,0.9871847871021083,0.3523810699005584,0.23995562600754478,0.01587967488061875,0.0014875116287880225
13,5.1565144777297975,1.089601182937622,0.8999359646286057,0.9877607080280975,28,{'n_estimators': 28},12,0.8870967741935484,0.9892384105960265,0.9260700389105059,0.9875930521091812,0.88715953307393,0.9884105960264902,0.8941176470588236,0.9875930521091812,0.8629032258064516,0.9871422646204894,0.9032258064516128,0.9884393063583815,0.8976377952755904,0.9892650701899256,0.9224806201550387,0.9851116625310175,0.8770491803278688,0.9896651508887969,0.9416342412451362,0.9851485148514851,0.1394617084459045,0.1216627765125592,0.022810081675293314,0.0015243407626722302
14,5.583979678153992,1.1263768911361693,0.8923355892435177,0.9884305495509242,30,{'n_estimators': 30},30,0.9032258064516129,0.9896565990897808,0.9224806201550387,0.9867986798679867,0.8793774319066148,0.9888198757763975,0.8968253968253969,0.9872270292542233,0.8548387096774193,0.9875930521091812,0.891566265060241,0.9880115750310047,0.8951612903225807,0.9900826446280991,0.9098039215686274,0.9871953738124742,0.8653061224489796,0.9909090909090909,0.9047619047619048,0.9880115750310047,0.1893165673432956,0.1419718756128337,0.01954586673076394,0.0013121340603332507
15,6.380706405639648,1.1879162073135376,0.8988505169057754,0.9877656663512842,32,{'n_estimators': 32},18,0.891566265060241,0.9876237623762376,0.9176470588235294,0.9876033057851239,0.875968992248062,0.989648033126294,0.9062499999999999,0.9847044233154196,0.8685258964143427,0.9884297520661157,0.9076305220883534,0.9880115750310047,0.8951612903225807,0.990066225165563,0.9296875000000001,0.9884393063583815,0.8663967611336033,0.9851485148514851,0.9296875000000001,0.9879817654372152,0.2465216375244302,0.17138154155952864,0.022247795547387532,0.0016157052550583525
16,6.996518230438232,1.195094394683838,0.8978492532745344,0.9889557691142521,34,{'n_estimators': 34},20,0.8943089430894309,0.9888291270169632,0.9307692307692308,0.9913043478260869,0.8888888888888888,0.987991718426501,0.9055118110236221,0.9884105960264902,0.872,0.9917149958574979,0.8995983935742972,0.9884297520661157,0.8799999999999999,0.9867877786952931,0.9105058365758755,0.9871847871021083,0.872,0.9888383629599008,0.9249011857707509,0.990066225165563,0.5709713019010836,0.22708292422658743,0.01945584679485401,0.0015405177816968784
17,7.2807461500167845,1.0220894813537598,0.9012228295371614,0.9887704948458286,36,{'n_estimators': 36},6,0.9126984126984127,0.9909240924092408,0.9182879377431906,0.9929548280149193,0.88715953307393,0.9880016549441456,0.8984375000000001,0.9884297520661157,0.8853754940711462,0.9888383629599008,0.8924302788844621,0.9864141622066693,0.9003984063745021,0.9913187267465895,0.933852140077821,0.9843234323432344,0.8744939271255059,0.9880510918829831,0.9090909090909091,0.9884488448844885,0.6595825141911988,0.42587548576468626,0.016728156095234672,0.0023516293628317608
