,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,7.9759351253509525,0.0043002843856811525,0.7861779978400046,0.9412938788664749,14,{'max_depth': 14},17,0.7608695652173914,0.9360872954014029,0.7837837837837838,0.9401174168297456,0.7781569965870309,0.9408538973756364,0.7811447811447811,0.9430702787593248,0.7588652482269503,0.9427001569858713,0.8185053380782917,0.9431149470380541,0.7872340425531915,0.9460842188114915,0.7816901408450704,0.9445972495088409,0.7927272727272727,0.9350447296771685,0.8188405797101449,0.9412685982772122,0.6700360747796311,0.002368628902504177,0.019125083894225302,0.0033173450395900406
13,8.084067034721375,0.0032518386840820314,0.7908398517272082,0.9412601959600251,15,{'max_depth': 15},6,0.7794117647058824,0.9353582554517134,0.770764119601329,0.94344069128044,0.7777777777777778,0.9397496087636933,0.7891156462585034,0.9401174168297456,0.7474048442906573,0.9423303256178894,0.8185053380782917,0.9453401494298074,0.8014184397163121,0.9472025216706067,0.7859649122807016,0.9423755390043121,0.8029197080291971,0.9346811819595645,0.8351648351648352,0.9420062695924766,0.7450257772434692,0.0011230520478776043,0.023675035215961454,0.003759810543962684
14,7.566874980926514,0.004050731658935547,0.7912735242670218,0.9416970015396814,16,{'max_depth': 16},5,0.7720588235294118,0.9393820883848261,0.7785234899328859,0.9412225705329155,0.7972027972027972,0.9415915327322619,0.7986348122866893,0.9401174168297456,0.7473309608540926,0.9423303256178894,0.8042704626334519,0.9449685534591195,0.797153024911032,0.9460842188114915,0.790035587188612,0.9449685534591195,0.8014705882352942,0.9357726741922927,0.8260869565217391,0.9405320813771517,0.8022907248374127,0.0024939730833909023,0.02018164435998943,0.00292574249422698
15,7.505403184890747,0.002599930763244629,0.7904880796109315,0.9416960796676077,17,{'max_depth': 17},7,0.7737226277372262,0.9397496087636933,0.7697368421052632,0.943811394891945,0.7985865724381626,0.9397496087636933,0.7744107744107744,0.9401174168297456,0.75,0.9404855129209084,0.8243727598566307,0.9405320813771517,0.7943262411347517,0.9472025216706067,0.7859649122807016,0.9457120377655389,0.8029197080291971,0.9379633242294186,0.8308823529411764,0.9416372894633763,0.9223636760801349,0.0010198937900485602,0.023757655778032863,0.0027883747794746633
16,7.10256781578064,0.002500319480895996,0.7892319460800173,0.9418064070160467,18,{'max_depth': 18},12,0.7737226277372262,0.9393820883848261,0.7811447811447811,0.9441823899371069,0.7681660899653979,0.9430702787593248,0.7918088737201364,0.9401174168297456,0.757142857142857,0.9408538973756364,0.8127208480565371,0.9405320813771517,0.8014440433212997,0.9472025216706067,0.784452296819788,0.9445972495088409,0.8029197080291971,0.9383294301327088,0.8188405797101449,0.9397967161845192,0.7085226100845445,0.0009221337822119164,0.018904176691239432,0.0026746763620873184
17,7.381268644332886,0.0031003475189208983,0.793112977963471,0.9426249228350505,19,{'max_depth': 19},3,0.7720588235294118,0.9397496087636933,0.7647058823529412,0.9423303256178894,0.7915194346289752,0.9423303256178894,0.8222996515679443,0.9412225705329155,0.743859649122807,0.9445536767597327,0.8214285714285714,0.9453401494298074,0.7929824561403509,0.9460842188114915,0.7887323943661971,0.9486977111286504,0.8014705882352942,0.9354085603112839,0.8321167883211678,0.9405320813771517,0.7171759070959814,0.0015782156546304876,0.02634908315018,0.003560919894432418
18,7.626726484298706,0.008704781532287598,0.7884486097676268,0.9417388086261328,20,{'max_depth': 20},13,0.7681159420289855,0.9379148770011714,0.7733333333333333,0.9415915327322619,0.7902097902097901,0.9412225705329155,0.7866666666666666,0.9390148553557467,0.75,0.9423303256178894,0.8156028368794326,0.9453401494298074,0.7902097902097903,0.9460842188114915,0.7887323943661971,0.9464566929133859,0.7883211678832117,0.9343179168286048,0.8333333333333334,0.9431149470380541,0.6928347895576514,0.007814414532793202,0.022093524222009657,0.0036572466174909827
19,7.590691947937012,0.0027999162673950197,0.788120058109421,0.9407026997345594,21,{'max_depth': 21},14,0.7675276752767528,0.9393820883848261,0.7759197324414715,0.9423303256178894,0.7777777777777778,0.94344069128044,0.8013937282229965,0.9371829886851346,0.7552447552447553,0.9404855129209084,0.8185053380782917,0.9401642549863121,0.7872340425531915,0.9460842188114915,0.7832167832167831,0.9423755390043121,0.7985347985347986,0.9346811819595645,0.8158844765342961,0.9409001956947163,0.7183738846793501,0.0013265537926203887,0.019401317782171728,0.003044208543373705
20,7.718011784553528,0.0024040937423706055,0.7895869070508099,0.9414060070647654,22,{'max_depth': 22},10,0.7794117647058824,0.9441823899371069,0.7759197324414715,0.9419607843137254,0.7874564459930314,0.94492525570417,0.7959183673469388,0.9368174726989079,0.7535211267605634,0.9427001569858713,0.8197879858657243,0.9405320813771517,0.7956989247311828,0.9460842188114915,0.795774647887324,0.9423755390043121,0.781021897810219,0.9343179168286048,0.8113879003558719,0.9401642549863121,0.7173851799693387,0.000495087155937572,0.01780972720662354,0.0034424270092113314
21,6.655115056037903,0.0029000282287597657,0.7903783279952677,0.9420287150631628,23,{'max_depth': 23},8,0.7912087912087912,0.9397496087636933,0.7748344370860927,0.9415915327322619,0.7956989247311828,0.9427001569858713,0.7931034482758621,0.9412225705329155,0.736842105263158,0.9427001569858713,0.8127208480565371,0.9453401494298074,0.7915194346289753,0.9460842188114915,0.7816901408450704,0.9427450980392157,0.7928571428571429,0.9354085603112839,0.8333333333333334,0.9427450980392157,0.7860805896243335,0.0013749159125719956,0.02360304453541721,0.0028142948978812825
22,6.785405468940735,0.0027000904083251953,0.7917696950800936,0.9418493277519099,24,{'max_depth': 24},4,0.7636363636363637,0.9357226334242306,0.7759197324414715,0.9423303256178894,0.7972027972027972,0.9423303256178894,0.8,0.9430702787593248,0.7499999999999999,0.9408538973756364,0.8214285714285714,0.9453401494298074,0.797153024911032,0.9460842188114915,0.7874564459930312,0.9464566929133859,0.7971014492753623,0.9357726741922927,0.8278388278388279,0.9405320813771517,0.689541011731539,0.0015525907863595135,0.0226743379935014,0.0036123332179561563
23,7.2499347686767575,0.0031002521514892577,0.7878517048449752,0.9408487886324102,25,{'max_depth': 25},15,0.7647058823529411,0.9379148770011714,0.7737704918032787,0.9427001569858713,0.7766323024054983,0.9408538973756364,0.7811447811447811,0.9404855129209084,0.7670250896057349,0.9427001569858713,0.8127208480565371,0.9405320813771517,0.7943262411347517,0.9460842188114915,0.7832167832167831,0.9423755390043121,0.7898550724637682,0.9350447296771685,0.8351648351648352,0.9397967161845192,0.7085509090356581,0.0020708750562061697,0.020646056934700556,0.0028324886318808443
24,7.606205129623413,0.003002309799194336,0.7903706003612212,0.9415099383650674,26,{'max_depth': 26},9,0.7777777777777778,0.9375487900078063,0.7687296416938111,0.9423303256178894,0.792982456140351,0.9427001569858713,0.7891156462585034,0.9404855129209084,0.7412587412587412,0.9427001569858713,0.8226950354609929,0.9405320813771517,0.7943262411347517,0.9460842188114915,0.7789473684210527,0.9423755390043121,0.8088235294117648,0.937597503900156,0.8290909090909091,0.9427450980392157,0.7117629959029271,0.0017891818002427446,0.0246528521724177,0.002443536228398617
25,6.623271107673645,0.0024000167846679687,0.7932954080622783,0.9414759668297024,27,{'max_depth': 27},2,0.7675276752767528,0.9397496087636933,0.7864406779661017,0.9430702787593248,0.7972027972027972,0.9441823899371069,0.8137931034482757,0.9404855129209084,0.7508771929824563,0.9404855129209084,0.8197879858657243,0.9405320813771517,0.7859649122807016,0.9460842188114915,0.7762237762237763,0.9445972495088409,0.7999999999999999,0.9354085603112839,0.8351648351648352,0.9401642549863121,0.8425523634206388,0.0009167036878624481,0.02406320014303955,0.0029191126748778005
26,6.932602405548096,0.006499290466308594,0.7949518169829273,0.9420300167043478,28,{'max_depth': 28},1,0.7781818181818183,0.9375487900078063,0.782608695652174,0.94344069128044,0.7847222222222222,0.9430702787593248,0.8096885813148789,0.9412225705329155,0.7491166077738515,0.9427001569858713,0.8256227758007118,0.9453401494298074,0.7887323943661971,0.9460842188114915,0.7887323943661971,0.9423755390043121,0.8100358422939068,0.9357726741922927,0.8321167883211678,0.9427450980392157,0.6403384406623925,0.006682366353838245,0.023415253415391017,0.003023792215071711
27,7.289956998825073,0.005498361587524414,0.7895330167826736,0.941803958087035,29,{'max_depth': 29},11,0.770909090909091,0.9401174168297456,0.7811447811447811,0.9423303256178894,0.7957746478873239,0.9408538973756364,0.7744107744107744,0.9401174168297456,0.7473309608540926,0.9408538973756364,0.8285714285714286,0.9453401494298074,0.7943262411347517,0.9460842188114915,0.7708333333333334,0.9423755390043121,0.8029739776951672,0.9383294301327088,0.8290909090909091,0.9416372894633763,0.6243127497976637,0.006816117116715956,0.024712930245752114,0.002258832554126764
