,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
17,23.120427560806274,0.03481769561767578,0.8902711047021312,0.9075975711221094,36,{'n_estimators': 36},23,0.8793774319066148,0.9023454157782516,0.9272030651340997,0.9063162356930902,0.8731343283582089,0.9130987706655362,0.8880597014925373,0.9047013977128335,0.8957528957528957,0.9092451229855809,0.868217054263566,0.9063829787234042,0.8862745098039215,0.9078556263269639,0.9042145593869733,0.9035274118147048,0.8527131782945736,0.9142614601018676,0.9277566539923955,0.9082412914188613,1.3676664105343734,0.005268573988637333,0.023072808787660982,0.003654069188454015
18,24.06526622772217,0.03702821731567383,0.8898307375520071,0.9088514371496575,38,{'n_estimators': 38},25,0.8682170542635659,0.9074626865671642,0.9272030651340997,0.9057724957555178,0.8796992481203008,0.915469146238377,0.887218045112782,0.9042372881355931,0.8957528957528957,0.9101745423584503,0.868217054263566,0.9072426937738247,0.8818897637795275,0.9114781872088099,0.9022556390977443,0.9058674546222034,0.8560311284046692,0.9128030625265844,0.9318181818181818,0.9080068143100511,2.06869319546082,0.006612691071368845,0.023660413558716488,0.003361016425083659
19,27.60708084106445,0.04562938213348389,0.8916781867213763,0.9095464541767013,40,{'n_estimators': 40},18,0.883720930232558,0.9065420560747663,0.930232558139535,0.9062233589087809,0.8838951310861424,0.9160305343511451,0.8880597014925373,0.9076271186440679,0.9,0.9105621805792162,0.8725868725868726,0.9063829787234042,0.8650793650793651,0.9084745762711864,0.9090909090909091,0.9050232165470663,0.8482490272373541,0.9176570458404074,0.9358490566037736,0.910941475826972,0.3562880728186038,0.0041546885409399735,0.02627585886743013,0.004076422147140665
20,29.236758852005003,0.04642241001129151,0.8911727183667045,0.9106255855321402,42,{'n_estimators': 42},20,0.8725868725868726,0.9100979974435449,0.9195402298850575,0.909323116219668,0.8880597014925373,0.9172297297297297,0.8764044943820225,0.9086294416243655,0.896551724137931,0.9114893617021277,0.888888888888889,0.9089368911478186,0.8695652173913043,0.9100932994062765,0.916030534351145,0.906632868610055,0.8482490272373541,0.9141156462585034,0.9358490566037736,0.9097075031793133,0.6560139320180487,0.0046662698143709455,0.025168221620790868,0.0028708953411733023
21,28.36224184036255,0.0445460319519043,0.8904973962036357,0.9111422610896065,44,{'n_estimators': 44},22,0.8769230769230769,0.9076988515525307,0.9153846153846154,0.9086272843178921,0.8805970149253731,0.9130801687763713,0.8731343283582089,0.9101694915254237,0.8846153846153847,0.9116397621070519,0.888888888888889,0.9101745423584504,0.8695652173913043,0.9132653061224489,0.923076923076923,0.9059322033898305,0.8604651162790699,0.9188959660297239,0.9323308270676691,0.9119390347163421,2.2800072911627263,0.00639373207301418,0.023218698019005647,0.0034128395947045946
22,33.082310390472415,0.05762505531311035,0.8933812850585645,0.9113564816582886,46,{'n_estimators': 46},14,0.8803088803088803,0.9059974478945131,0.9189189189189189,0.9075487701441901,0.8721804511278195,0.9150105708245243,0.8838951310861424,0.9081718618365628,0.896551724137931,0.9100932994062766,0.8914728682170543,0.9116397621070519,0.8695652173913043,0.9131914893617021,0.9195402298850575,0.908245243128964,0.8615384615384616,0.920863309352518,0.9398496240601504,0.9128030625265844,0.19968945295929055,0.007334357879160064,0.024083720889867273,0.004170220444872085
23,35.21314959526062,0.059030342102050784,0.8901589268219134,0.9119078803660712,48,{'n_estimators': 48},24,0.8846153846153847,0.9090136054421768,0.9153846153846154,0.9089368911478187,0.8764044943820225,0.9116397621070519,0.8830188679245283,0.9096283783783784,0.8897338403041826,0.910941475826972,0.888030888030888,0.9086272843178921,0.8671875,0.9164900381517592,0.9147286821705426,0.9110169491525423,0.8461538461538461,0.9186195142735406,0.9363295880149812,0.9141649048625793,0.9419902977343102,0.00723421981097469,0.02471910128486936,0.0032572685924437267
24,37.617360663414004,0.06542627811431885,0.8936174022066451,0.9123711088652477,50,{'n_estimators': 50},13,0.8914728682170542,0.9110922946655378,0.9236641221374047,0.9096308867204073,0.8838951310861424,0.9120271993200171,0.8830188679245283,0.9093988145639289,0.8957528957528957,0.9108576256865231,0.8949416342412451,0.9080068143100511,0.8740157480314962,0.9169152109075416,0.9118773946360152,0.910941475826972,0.8527131782945736,0.9191270860077022,0.924812030075188,0.915713680643795,0.8047935086207891,0.010584563396429934,0.02117533634656599,0.0034488174188440977
25,37.91400454044342,0.0608478307723999,0.8924542206084783,0.9138468573787355,52,{'n_estimators': 52},15,0.8957528957528957,0.9152542372881356,0.9272030651340997,0.9114139693356049,0.8773234200743494,0.9152542372881356,0.8754716981132075,0.9130250318201103,0.8888888888888888,0.9120271993200171,0.8949416342412451,0.9100213219616204,0.873015873015873,0.9173378550233151,0.9153846153846154,0.9098639455782312,0.8482490272373541,0.9226190476190476,0.9283018867924527,0.911651728553137,1.0705065422391187,0.008439734048744263,0.02428345598949928,0.003719169500231199
26,38.55292999744415,0.06332926750183106,0.8923770477266026,0.9151183675588681,54,{'n_estimators': 54},16,0.8992248062015503,0.9190334887664265,0.9236641221374047,0.9138225255972697,0.8731343283582089,0.9185750636132315,0.887218045112782,0.9133192389006343,0.8914728682170542,0.91156462585034,0.8992248062015503,0.9101745423584504,0.873015873015873,0.9196770080747981,0.9083969465648855,0.9106382978723404,0.8470588235294118,0.9215017064846417,0.9213483146067416,0.9128771780705482,1.3504579998361876,0.005509684802134164,0.022348422169362496,0.003948235728235265
27,38.58722181320191,0.06218829154968262,0.8914079323107562,0.9160414392806882,56,{'n_estimators': 56},19,0.8931297709923665,0.917866215071973,0.9307692307692308,0.9153122326775022,0.8698884758364313,0.9187579753296471,0.8838951310861424,0.9166314007617434,0.8793774319066148,0.9154271143221419,0.8992248062015503,0.9090909090909092,0.873015873015873,0.9198133220195163,0.9083969465648855,0.9154568744662681,0.8515625,0.9210413999146394,0.924812030075188,0.9110169491525423,0.4106310745301775,0.006231011449346876,0.02368108163037667,0.0035368115512896424
28,38.725014090538025,0.060882163047790525,0.8946156874963213,0.9168423146590623,58,{'n_estimators': 58},7,0.9,0.9210526315789473,0.9195402298850575,0.91396933560477,0.8666666666666667,0.9170565716716291,0.887218045112782,0.9185750636132315,0.8880308880308881,0.9171270718232044,0.9034749034749036,0.9118023008095442,0.880952380952381,0.91928632115548,0.9083969465648855,0.9175170068027211,0.8560311284046692,0.9229459344401874,0.9358490566037736,0.9090909090909091,0.5749902671904369,0.005707386366607051,0.022744408623538995,0.0039784264278924526
29,40.15051877498627,0.05884454250335693,0.8982642121097824,0.9180648256273699,60,{'n_estimators': 60},2,0.896551724137931,0.9234672304439745,0.931297709923664,0.9130434782608696,0.8796992481203008,0.9180187873612298,0.8913857677902622,0.9189189189189189,0.8923076923076922,0.9159914712153518,0.9076923076923077,0.9173764906303237,0.880952380952381,0.920661858294442,0.916030534351145,0.9193548387096774,0.8549019607843137,0.9224872231686542,0.9318181818181818,0.9113279592702588,2.6298581298791555,0.008749366766945621,0.022872547523369462,0.0036504217069982517
30,37.14286692142487,0.0599365234375,0.8966046600827704,0.9188938074631989,62,{'n_estimators': 62},3,0.8854961832061069,0.9228159457167091,0.9348659003831418,0.9151385927505331,0.8796992481203008,0.9187339606501284,0.8830188679245283,0.9213197969543147,0.8803088803088803,0.9195402298850576,0.9027237354085603,0.9147944044086478,0.880952380952381,0.9209183673469388,0.9125475285171102,0.9167374681393373,0.8705882352941177,0.924190800681431,0.9358490566037736,0.9147485080988916,1.7923734707476893,0.007122870304659578,0.02253192840568708,0.0032651039089111843
31,39.697445607185365,0.06384866237640381,0.8989921856772457,0.9197864649350507,64,{'n_estimators': 64},1,0.8897338403041826,0.9220999153259949,0.9307692307692308,0.9171648163962426,0.8796992481203008,0.9212430821626224,0.894736842105263,0.9251585623678646,0.8846153846153847,0.9198635976129583,0.918918918918919,0.9202714164546225,0.873015873015873,0.9203916560238399,0.916030534351145,0.9151103565365025,0.8705882352941177,0.9245202558635395,0.9318181818181818,0.9120409906063195,2.4724466022644775,0.007824830614200785,0.022223201534600903,0.0038481265690545456
32,44.20107102394104,0.07046017646789551,0.8942488011070289,0.9212598169973166,66,{'n_estimators': 66},10,0.8854961832061069,0.9230118443316413,0.9195402298850575,0.9182712879760375,0.8796992481203008,0.9237360754070265,0.8913857677902622,0.9254237288135592,0.8846153846153847,0.9179770505737357,0.9118773946360152,0.9190334887664264,0.8650793650793651,0.9255635899617184,0.916030534351145,0.9163481953290871,0.8604651162790699,0.9279931827865361,0.9283018867924527,0.9152397260273973,0.5781177274629095,0.012775023679044224,0.022282813350371522,0.004188439027588595
33,44.0462849855423,0.07133939266204833,0.8948553613674362,0.9222382288951545,68,{'n_estimators': 68},5,0.8888888888888888,0.9267259635747566,0.9207547169811321,0.92039165602384,0.8764044943820225,0.9253731343283583,0.8955223880597015,0.9242488362251375,0.8846153846153847,0.91928632115548,0.916030534351145,0.9185750636132316,0.8627450980392156,0.9236641221374045,0.9125475285171102,0.9194716659565403,0.8627450980392156,0.9276595744680851,0.9283018867924527,0.9169859514687102,0.38494657662868276,0.007438807791257587,0.022569089694185338,0.003552699748605332
34,45.41115934848786,0.07565696239471435,0.8943500722013537,0.9235666562031156,70,{'n_estimators': 70},9,0.8888888888888888,0.9254237288135592,0.9236641221374047,0.923011120615911,0.8764044943820225,0.9256410256410256,0.8913857677902622,0.9260832625318607,0.8880308880308881,0.9202037351443124,0.9195402298850575,0.9199999999999999,0.8593749999999999,0.9264142917907273,0.9118773946360152,0.9235344095157179,0.8560311284046692,0.9285106382978724,0.9283018867924527,0.9168443496801706,0.8679195460061283,0.006008681897128607,0.024586814127373333,0.003408318664639155
35,46.80935790538788,0.07439510822296143,0.8936808902599762,0.9250551774683572,72,{'n_estimators': 72},12,0.8888888888888888,0.9267259635747566,0.9272030651340997,0.9237324243715381,0.8731343283582089,0.9290598290598291,0.8913857677902622,0.9260832625318607,0.896551724137931,0.9191020753917831,0.9195402298850575,0.9202558635394456,0.8593749999999999,0.9258312020460359,0.9083969465648855,0.9247768805779855,0.8503937007874016,0.9319727891156462,0.9219330855018587,0.9230114844746916,1.2614850637846775,0.009953675623642855,0.025131269790418145,0.003644419419017695
36,50.04572734832764,0.07669532299041748,0.8940474132094006,0.9261875649085409,74,{'n_estimators': 74},11,0.8854961832061069,0.9286926994906621,0.9389312977099238,0.9255002128565347,0.8731343283582089,0.9290598290598291,0.894736842105263,0.927721088435374,0.8957528957528957,0.9243197278911565,0.9195402298850575,0.9220945083014047,0.8671875,0.9250425894378194,0.9083969465648855,0.9232074671192194,0.8359375,0.9327659574468085,0.9213483146067416,0.9234715690466011,0.5907207610143675,0.009137161722440678,0.028683131888091015,0.003137443369447117
37,52.56756744384766,0.08431065082550049,0.8943785368637349,0.9258079071460505,76,{'n_estimators': 76},8,0.8888888888888888,0.9260832625318607,0.9389312977099238,0.9267461669505962,0.8731343283582089,0.931284677763551,0.9022556390977443,0.9273268168295793,0.8957528957528957,0.921443736730361,0.9111969111969112,0.9232081911262797,0.857142857142857,0.9245122985581,0.9118773946360152,0.9200680272108842,0.8392156862745097,0.9336734693877551,0.9253731343283582,0.9237324243715382,0.4707113329595787,0.004987964390628472,0.029169930899126336,0.003998278170439231
38,53.45642921924591,0.07738885879516602,0.8960969025044576,0.9278706051408415,78,{'n_estimators': 78},4,0.8897338403041826,0.9260832625318607,0.9389312977099238,0.9279317697228144,0.8773234200743494,0.9351535836177476,0.9007633587786259,0.9269949066213922,0.8957528957528957,0.9260832625318607,0.9111969111969112,0.92399658411614,0.8627450980392156,0.9268707482993197,0.9153846153846154,0.9224211423699914,0.8437499999999999,0.9379251700680272,0.9253731343283582,0.9252456215292609,1.8588095035167513,0.007072249849573717,0.027493100083690224,0.004624832576777192
